"Purchase","ShareLink","Deal01","Deal02","Deal03","Deal04","PQ1","PQ2","PQ3","PV1","PV2","PV3","PC1","PC2","PC3","PC4","FNE1","FNE2","FNE3","FNE4","Spont01","Spont02","Spont03","Spont04","Spont05","Risk01","Risk02","Risk03","Risk04","Risk05","Ratio01","Ratio02","Ratio03","Ratio04","Intuit01","Intuit02","Intuit03","Intuit04","Intuit05","Depend01","Depend02","Depend03","Depend04","Depend05","dGender","YrBirth","IBA","SatFac","HrPWork","HrVWork","HrClass","HrStud","cLiving","cLocate","dPreMas","dSport","dFraternity","dAssoc","dAbroad"
60,0,1,1,2,1,3,3,3,4,4,5,5,6,6,6,1,7,1,7,6,5,7,7,5,2,6,6,6,3,1,2,1,3,3,3,3,5,3,6,6,2,2,6,1,1998,2,45,30,0,15,25,2,3,2,2,2,2,2
1,77,1,2,4,1,2,3,4,2,2,2,6,6,6,6,6,2,6,2,6,6,5,6,5,2,5,1,5,6,1,2,2,1,4,4,3,5,4,6,6,3,6,6,2,1996,1,62,10,0,1,15,4,2,2,1,2,2,2
30,9,2,2,1,3,4,4,4,3,3,2,3,2,2,2,2,6,2,6,4,5,6,3,3,2,5,3,2,5,2,2,2,2,4,4,2,6,2,2,6,2,2,3,2,1998,2,66,0,0,10,10,2,1,2,2,2,1,1
91,9,1,2,3,3,2,2,2,1,2,2,2,2,2,2,4,2,3,4,4,3,3,4,4,3,6,4,6,2,4,4,4,2,3,3,3,4,3,5,5,3,4,4,1,1998,2,77,0,5,12,12,2,1,2,2,2,2,1
60,20,1,1,4,2,3,3,3,3,4,4,2,2,2,2,2,3,3,4,3,3,5,3,5,4,5,5,3,4,4,5,4,3,4,4,3,3,5,4,6,3,3,4,1,1994,2,70,15,0,5,10,1,1,2,1,2,2,1
61,10,1,2,1,1,3,2,4,2,2,5,7,7,5,5,2,6,4,6,5,6,5,5,4,4,6,4,6,2,5,2,3,2,3,3,2,7,3,2,1,2,2,3,1,1997,2,51,0,0,12,7,2,2,2,2,2,2,1
19,71,2,1,3,3,2,2,2,5,4,6,4,4,2,3,1,6,3,6,2,2,2,2,2,4,4,3,3,3,4,2,2,2,2,2,1,4,2,3,4,1,3,6,1,1997,2,81,0,12,4,8,1,2,2,2,2,1,1
50,14,2,2,4,2,3,5,4,4,2,2,3,3,4,3,1,4,4,6,4,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,5,2,2,2,2,5,5,5,3,1,2,3,4,5,3,3,5,6,5,7,5,3,6,6,5,6,6,6,1,5,2,2,1,3,3,2,3,2,5,2,1,2,6,2,1998,2,80,3,0,8,30,1,4,2,2,2,1,1
20,20,1,2,2,3,2,4,4,3,6,6,6,3,6,2,3,5,4,5,5,5,2,6,2,2,5,2,3,6,1,2,2,2,4,3,2,2,2,5,5,3,3,3,1,1998,2,70,0,5,0,30,1,1,2,1,2,1,1
69,3,2,1,1,1,2,2,4,3,5,5,3,3,2,2,2,6,4,6,4,5,6,5,4,2,3,2,3,5,3,2,3,2,5,5,2,4,3,3,3,2,2,3,2,1998,2,25,0,0,8,30,2,3,2,1,2,1,1
20,1,2,1,4,2,5,6,3,3,2,6,2,4,3,2,1,7,2,6,6,6,4,5,3,2,6,3,6,3,1,2,3,1,5,4,2,3,4,3,2,2,3,3,1,1997,1,73,4,2,3,5,2,4,2,1,1,2,1
2,19,2,1,2,1,3,3,4,2,2,2,5,5,5,5,3,6,3,6,5,6,5,5,4,3,5,4,4,6,3,3,2,2,5,4,4,4,4,4,3,2,2,4,1,1998,1,85,15,0,12,15,2,1,2,2,2,2,2
81,1,2,2,1,3,2,1,2,2,1,1,2,2,2,2,2,2,2,2,4,4,4,2,2,7,7,6,6,6,5,3,5,2,2,2,2,2,2,3,3,3,3,6,1,1995,2,78,0,0,10,35,2,1,2,1,2,1,1
57,24,1,1,1,2,4,3,5,3,3,3,3,2,3,3,3,4,4,5,5,5,5,5,3,3,5,2,3,4,2,2,3,3,4,3,2,3,2,5,4,3,3,3,1,1997,1,77,10,2,12,24,3,3,2,1,2,1,2
61,62,2,1,1,3,3,3,4,3,3,3,5,5,5,5,7,7,7,7,6,5,2,4,5,1,4,3,3,2,1,2,2,1,2,2,1,2,2,3,7,1,2,3,2,1997,2,55,2,1,4,36,1,3,2,2,2,2,1
40,71,1,1,3,2,3,2,4,3,7,6,2,2,2,2,7,2,7,2,2,2,2,3,2,6,6,5,6,2,5,5,5,1,2,2,2,4,2,7,5,6,3,3,1,1998,2,50,0,0,8,11,2,1,2,2,1,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,9,2,1,2,2,2,2,2,2,2,2,6,5,6,6,2,6,6,5,4,2,6,7,2,2,7,6,2,1,2,2,3,2,3,3,1,2,4,2,1,1,2,1,2,1997,2,92,0,0,5,15,2,2,2,2,2,1,1
9,1,2,2,3,1,2,3,2,2,2,1,1,3,3,6,7,5,7,1,5,6,2,5,3,2,7,2,4,3,2,2,2,2,1,1,1,2,1,6,4,3,3,3,1,1994,2,80,0,16,16,24,2,2,1,1,1,2,1
40,24,2,2,4,3,3,3,3,2,2,1,1,2,1,2,1,7,3,6,5,5,3,5,5,3,5,2,3,6,3,5,2,2,3,3,2,3,2,2,2,2,2,1,2,1998,2,71,2,0,11,15,2,1,2,2,2,2,2
0,0,1,1,3,1,2,5,4,4,6,7,7,3,5,3,3,6,3,6,3,4,5,3,3,5,7,6,7,1,5,3,4,4,3,3,1,3,2,7,6,4,6,6,2,1997,2,75,0,0,5,5,2,1,2,2,2,2,2
47,28,1,2,2,2,2,2,4,2,5,6,5,6,6,3,7,2,6,4,2,4,4,4,4,5,7,3,6,2,4,3,3,3,3,4,2,4,4,3,2,2,3,6,1,1996,2,80,4,0,15,15,2,1,2,1,2,2,1
15,9,1,1,1,3,3,2,4,2,5,6,5,3,3,5,4,4,6,3,5,3,6,2,2,4,6,2,5,3,2,2,3,2,2,3,2,3,2,4,3,2,3,3,1,1998,2,65,0,0,6,10,2,1,2,2,2,2,2
70,20,2,2,2,3,3,2,3,4,2,4,5,5,4,3,5,5,5,5,5,2,2,5,3,6,6,3,5,2,2,3,5,3,2,2,2,4,3,6,3,4,3,4,1,1996,2,75,0,5,8,10,2,1,2,1,2,2,1
100,40,1,2,3,1,2,3,4,2,1,2,6,2,5,5,2,5,2,3,2,3,5,2,2,2,3,3,3,2,2,3,2,2,2,2,2,3,2,2,3,2,3,1,1,1998,1,90,0,5,10,10,3,1,2,2,2,2,2
14,14,2,1,3,1,4,4,4,4,4,7,3,3,4,3,2,6,6,3,6,6,5,6,4,3,6,3,5,6,2,3,3,3,5,5,3,3,3,5,6,3,3,6,1,1998,2,71,1,0,12,15,2,1,2,1,2,2,2
36,19,1,2,1,2,3,4,3,5,6,6,2,2,2,2,3,5,5,5,5,3,3,5,3,4,6,5,5,2,3,3,5,2,3,4,3,4,3,3,3,3,2,4,2,1996,2,57,0,0,10,20,2,4,2,1,2,2,1
3,2,2,2,1,3,3,3,3,6,6,7,6,3,6,4,6,2,6,2,3,3,3,2,2,4,7,6,6,3,4,5,5,5,2,2,2,2,2,7,6,4,7,4,2,1998,2,90,6,2,15,25,2,1,2,2,2,2,1
20,1,1,2,4,1,3,3,4,3,3,5,6,3,3,3,5,3,6,3,5,5,3,5,4,5,7,2,6,2,2,2,3,2,5,5,5,6,5,6,6,3,4,5,2,1997,2,67,0,4,8,16,2,3,2,2,2,1,1
65,0,1,1,2,3,2,3,4,3,3,3,5,5,5,5,3,5,5,5,4,5,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,5,3,2,3,5,1,1998,2,75,0,0,6,4,2,1,2,2,2,2,2
11,41,2,2,3,2,4,3,4,2,2,2,3,3,3,3,1,6,3,5,2,5,5,5,4,2,4,5,5,1,5,2,2,2,4,5,2,4,2,3,3,2,2,3,2,1998,2,31,0,0,16,10,4,1,2,2,2,2,1
70,13,2,2,4,1,5,5,5,3,2,4,2,1,2,2,2,5,2,6,5,3,4,2,3,2,3,4,3,3,3,3,4,1,5,6,3,5,3,6,1,2,3,3,2,1999,2,54,0,0,8,8,2,1,2,1,2,2,1
85,15,1,1,4,2,3,4,3,2,2,2,3,5,3,3,2,5,3,6,6,6,6,4,3,3,6,2,3,6,3,3,2,3,3,3,4,5,3,6,6,4,3,5,1,1997,2,85,0,0,15,10,2,1,2,1,2,2,1
30,15,2,2,4,2,6,7,5,5,2,4,3,3,3,3,2,5,5,5,5,6,5,6,4,3,6,3,3,4,2,2,1,3,3,4,2,5,3,5,4,3,3,5,1,1998,2,60,2,8,4,20,2,3,2,2,2,1,1
71,3,2,2,3,3,3,3,3,2,2,2,6,6,6,6,7,1,7,1,1,6,6,6,2,1,5,5,5,3,1,2,2,2,3,3,2,3,2,3,1,2,3,2,2,1992,2,60,30,0,4.5,18,2,1,1,2,2,2,1
100,NA,2,1,4,NA,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,20,2,2,1,1,3,5,5,3,2,3,2,3,2,2,6,3,6,3,6,5,3,5,3,2,6,3,3,3,2,2,1,1,3,5,2,6,3,6,6,3,6,6,1,1997,2,88,0,4,12,10,2,3,2,1,2,2,1
63,11,1,2,1,3,2,3,2,3,4,3,5,6,6,6,2,6,2,5,5,3,4,4,3,3,3,4,4,4,3,3,4,5,2,2,2,2,3,3,5,2,3,3,1,1996,1,62,0,0,10,5,3,2,2,2,2,2,1
82,9,2,2,2,2,2,2,6,2,2,2,4,6,6,6,3,7,3,5,4,5,4,4,3,2,6,6,1,3,2,2,3,3,3,3,3,4,4,5,7,5,3,5,2,1998,1,70,0,0,18,22,1,1,2,1,2,1,2
65,40,1,2,3,2,1,2,4,2,2,2,3,2,4,3,4,2,5,3,4,3,3,4,4,2,6,2,5,2,2,3,2,1,3,2,2,2,4,4,2,3,3,2,1,1997,2,75,0,2,6,12,2,2,2,1,2,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,2,2,1,4,1,3,3,3,1,1,2,6,3,5,3,1,7,2,6,6,6,6,6,6,1,5,1,1,6,1,2,1,2,3,5,2,5,5,6,5,5,3,3,1,1998,2,87,0,25,6,12,1,1,2,2,2,1,1
90,10,1,2,4,3,2,2,2,2,2,2,2,2,2,2,2,6,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,2,1,1,3,7,7,7,7,4,7,1,1,1,1,4,4,4,4,7,7,4,7,4,1,3,3,1,3,1,1,1,1,3,4,7,4,1,7,1,1,1,7,1,1997,2,91,0,0,5,10,2,3,2,2,2,1,1
90,49,1,1,4,3,2,2,4,1,2,1,1,2,1,1,3,5,5,3,5,5,6,5,2,2,5,2,2,4,2,2,2,2,5,4,1,3,3,3,3,2,3,2,2,1998,2,71,16,1,10,30,2,1,2,2,2,1,2
35,2,1,2,2,2,2,2,2,2,2,3,3,2,3,3,2,6,5,5,3,5,7,3,3,3,6,3,5,3,2,4,3,2,4,4,3,5,3,2,2,2,2,1,2,1998,2,40,0,4,14,20,2,1,2,1,2,1,2
10,67,1,1,1,1,4,2,4,5,6,6,5,5,5,6,3,5,3,5,5,5,5,5,4,3,5,2,5,4,3,2,3,1,4,4,2,4,3,3,5,2,2,2,1,1998,2,84,0,0,14,5,2,1,2,1,1,1,1
20,1,2,1,2,3,3,6,4,3,4,6,6,6,6,6,2,6,4,5,5,4,3,5,2,2,6,3,6,4,3,2,2,2,4,2,2,2,2,6,5,2,5,4,1,1996,1,75,8,0,3,15,1,1,2,1,1,2,2
85,10,2,1,3,2,2,2,2,2,2,3,5,6,6,5,2,6,3,6,4,4,4,4,3,4,6,5,6,2,2,4,4,2,3,3,3,3,3,5,4,3,3,4,2,1998,2,75,0,0,10,8,2,2,2,2,2,1,1
71,3,2,2,1,1,2,2,4,3,3,5,2,3,2,2,2,6,3,5,6,3,3,3,3,5,6,3,5,3,2,2,3,2,3,3,2,3,2,3,3,2,2,2,2,1997,2,93,0,0,10,36,4,1,2,2,2,2,1
71,8,2,2,3,2,2,2,2,2,2,2,3,4,5,5,6,2,6,2,5,5,5,5,4,3,6,3,5,3,2,3,3,3,4,5,3,5,5,3,4,2,3,3,1,1998,1,71,5,7,10,20,2,1,2,1,2,1,2
100,0,2,2,4,3,4,3,2,2,3,1,7,1,1,1,7,1,7,1,7,3,4,7,7,7,4,7,7,1,4,1,1,1,1,1,1,5,4,7,1,7,7,7,1,1997,2,50,0,0,25,25,2,1,2,1,2,2,1
72,51,1,1,3,1,3,2,3,2,4,4,4,5,5,4,2,5,3,6,4,5,3,4,3,4,6,2,4,2,2,3,3,2,3,3,2,2,3,2,1,2,2,2,1,1998,1,66,10,8,8,10,2,1,2,1,2,1,2
71,15,1,2,2,2,4,2,4,2,2,2,3,3,3,2,5,2,6,2,5,5,5,3,3,5,6,4,6,2,3,4,3,5,3,2,2,3,3,6,5,3,3,3,1,1997,2,84,0,0,4,20,2,1,2,2,1,2,1
47,44,2,2,2,1,3,3,4,2,2,3,2,2,3,3,4,3,5,5,5,3,2,3,3,2,3,3,3,3,3,2,3,2,2,3,3,5,3,3,5,3,3,3,2,1998,2,76,15,5,4,14,1,3,2,2,2,1,1
75,20,1,1,2,3,2,2,2,3,3,3,2,1,2,2,3,5,4,4,3,4,4,5,3,2,4,2,3,5,2,3,4,3,4,3,3,2,3,3,2,2,3,2,2,1996,1,90,6,0,12,12,3,1,2,2,2,2,2
81,9,2,1,2,2,3,5,5,2,2,3,5,5,4,3,2,6,2,6,3,2,2,2,2,3,6,5,4,3,4,4,5,3,2,3,3,3,2,5,5,4,5,5,2,1998,2,81,14,0,8,35,2,2,2,1,2,2,1
33,0,1,2,1,3,2,2,4,5,7,7,3,3,3,3,3,4,3,4,4,3,3,5,3,3,5,2,3,2,2,3,3,3,3,3,2,3,5,3,4,3,3,3,1,1997,2,75,20,0,10,30,5,1,2,2,2,2,1
73,0,2,1,4,1,3,4,4,5,5,4,3,5,4,5,5,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,9,2,1,1,2,3,2,2,3,5,5,2,2,2,2,1,7,3,5,6,5,5,6,3,2,2,2,2,5,2,3,2,2,2,3,5,5,2,2,1,1,1,2,2,1998,2,62,0,0,10,33,1,1,2,2,2,2,1
20,0,1,1,1,1,3,5,4,4,3,5,2,2,1,1,1,7,2,7,4,5,6,6,5,1,5,3,2,4,2,2,2,2,4,5,5,4,3,3,5,4,3,3,2,1997,2,45,0,0,7,5,2,3,2,2,2,2,1
78,10,1,2,3,3,5,5,5,3,3,3,3,3,3,3,3,5,4,4,5,5,6,5,5,3,5,4,3,5,4,5,3,2,3,4,3,3,3,4,3,3,3,3,1,1997,2,50,0,20,4,10,1,1,2,1,2,1,2
61,10,1,1,4,3,3,3,3,3,3,3,6,3,5,3,2,6,3,6,4,3,3,3,3,4,5,3,3,3,4,3,3,3,3,3,2,4,3,4,4,3,3,4,2,1998,2,85,0,0,5,6,2,1,2,2,2,2,2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,1,1,1,3,1,3,2,2,2,3,1,6,3,4,5,1,3,4,4,NA,NA,4,5,3,NA,NA,NA,NA,NA,6,NA,NA,NA,5,3,NA,4,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,52,2,1,4,2,5,5,3,3,2,2,3,2,2,2,2,7,3,5,3,3,7,2,3,2,1,1,1,5,3,1,1,5,4,3,1,3,5,2,6,1,2,1,1,1998,2,71,0,4,10,10,1,1,2,2,2,1,1
45,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,40,2,1,2,1,3,3,4,2,3,2,2,2,2,2,4,4,6,3,3,3,4,3,3,2,5,3,5,3,3,2,2,2,3,3,2,4,3,3,5,4,3,4,2,1997,2,30,0,0,9,15,1,1,2,1,2,2,2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,19,1,2,3,1,2,3,3,2,2,2,3,3,3,2,3,5,3,6,6,5,6,6,3,4,3,3,5,6,3,3,2,2,4,2,2,2,3,2,3,2,3,3,2,1998,1,61,8,0,8,12,2,3,2,2,1,2,2
60,20,1,1,4,3,2,4,4,2,3,3,6,6,6,6,2,5,2,4,4,3,5,4,3,3,5,4,5,3,2,5,2,3,4,4,3,3,3,5,2,2,2,2,2,1996,2,80,15,0,4,12,1,2,2,1,1,2,1
61,20,2,2,2,2,3,5,3,3,3,4,2,3,3,2,3,5,5,3,4,5,5,5,2,2,5,5,2,3,2,2,2,2,3,3,2,3,2,3,2,2,2,3,1,1998,1,77,6,0,15,15,3,1,2,2,2,2,2
10,12,2,1,1,2,3,4,3,5,4,5,2,2,2,2,2,2,5,6,3,3,2,3,2,2,6,6,5,2,2,3,3,2,2,3,1,6,3,5,3,2,3,3,1,1998,2,86,8,0,2,40,1,1,2,2,2,1,1
15,15,2,1,3,3,6,6,6,3,2,4,2,3,3,3,3,4,5,4,2,4,3,3,3,3,6,3,4,2,2,2,3,2,3,3,3,4,3,5,4,3,2,3,1,1996,2,82,0,5,12,25,4,1,2,1,2,2,1
86,43,1,2,4,2,3,2,3,1,1,2,3,2,2,2,4,3,4,3,4,5,2,5,2,2,5,4,3,4,3,3,3,3,3,3,1,4,2,5,3,3,5,2,2,1998,2,76,0,0,12,25,2,1,2,1,2,2,2
35,10,1,1,3,1,3,4,4,3,3,3,2,2,2,2,6,2,6,2,4,5,4,6,4,4,6,4,5,3,2,2,2,2,3,3,2,5,5,6,2,3,2,5,1,1998,2,70,0,12,12,15,1,2,2,1,2,1,1
67,47,2,1,4,3,2,3,4,3,2,2,3,3,4,3,4,2,6,2,5,4,3,5,3,3,5,3,4,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1996,1,70,0,0,15,20,3,1,2,1,2,1,2
60,82,2,2,1,1,5,5,3,5,5,3,2,1,3,3,2,5,3,5,3,3,3,3,3,5,4,3,5,5,5,5,3,3,2,2,1,3,3,3,3,3,3,3,2,1998,2,70,0,0,6,56,5,1,2,1,2,2,1
71,20,1,2,1,1,2,3,2,3,2,6,3,3,2,2,6,2,6,2,6,5,2,6,5,4,5,2,3,3,2,3,2,2,2,3,3,6,3,4,2,3,2,6,2,1998,2,50,0,0,6,40,1,1,2,1,1,2,1
30,20,1,2,2,3,6,5,3,3,4,5,3,3,3,3,2,6,3,6,6,5,5,4,3,1,5,3,3,2,2,3,2,2,3,5,3,3,3,3,3,3,2,3,1,1995,2,75,0,8,4,12,4,1,2,1,2,1,1
5,1,1,1,4,3,5,6,2,5,2,2,3,3,3,3,3,7,6,5,6,6,1,6,6,2,7,6,7,1,2,1,3,1,5,3,2,4,4,2,5,3,2,3,2,1997,1,76,25,10,20,60,2,1,2,1,2,1,2
25,1,1,1,2,2,3,3,2,5,5,6,1,2,3,2,2,6,6,6,6,5,3,3,3,3,5,2,2,6,6,5,2,4,2,2,2,3,2,2,3,1,2,3,2,1995,1,70,12,2,2,4,1,1,2,1,1,1,2
53,1,1,2,3,1,3,3,3,2,3,3,3,3,3,3,4,3,5,3,3,3,3,3,4,3,6,2,3,2,2,2,2,2,3,3,2,3,3,4,3,2,3,3,1,1997,2,84,0,0,20,40,1,3,2,1,2,2,1
66,22,2,2,2,3,3,3,4,2,2,2,2,3,3,3,4,5,5,3,3,5,4,5,5,3,6,3,3,3,2,3,2,2,3,3,2,4,3,6,5,5,4,5,2,1998,1,80,4,2,14,20,3,3,2,1,2,2,2
25,1,2,2,3,2,3,3,3,1,1,1,3,3,3,3,5,3,7,3,5,6,4,6,3,4,6,2,3,4,4,2,3,2,3,4,3,4,4,3,3,2,3,5,2,1997,2,60,0,0,8,1.5,2,1,2,2,2,2,2
66,3,2,2,4,2,4,3,4,2,2,2,2,2,1,1,2,6,4,5,2,3,3,1,3,4,6,3,3,3,3,3,2,2,3,3,4,4,3,3,3,3,3,4,2,1997,2,65,3,3,8,30,2,1,2,2,2,1,1
50,43,1,2,1,3,3,5,4,3,5,3,3,2,2,2,2,6,5,5,5,5,5,5,3,3,3,3,3,4,1,3,2,3,3,2,2,3,3,3,2,2,2,3,2,1996,2,71,0,14,12,28,5,1,2,2,2,1,2
65,1,2,1,2,1,5,3,4,3,4,4,3,3,3,2,5,3,6,2,5,5,6,6,5,5,5,4,5,4,3,4,4,3,4,3,3,3,3,4,2,3,3,4,2,1998,1,80,6,0,12,12,3,4,2,1,2,2,2
65,2,1,1,1,2,1,2,5,2,3,2,5,2,2,2,2,6,5,6,3,5,3,3,2,6,6,3,5,5,6,6,2,3,3,3,3,3,2,5,5,2,2,6,1,1996,2,61,4,0,4,1,2,1,2,1,1,2,2
80,0,1,2,2,1,2,3,5,2,2,3,2,2,2,2,4,2,6,2,5,3,4,5,3,4,6,3,7,2,3,4,3,3,4,3,2,2,4,4,3,4,2,4,1,1998,2,50,1.5,4,5,5,2,1,2,1,2,2,1
20,6,2,1,1,2,4,3,4,4,4,3,2,2,2,3,4,5,5,5,5,5,5,4,3,3,6,5,6,3,3,3,3,3,3,2,2,4,2,5,5,3,3,3,2,1998,2,60,0,20,6,10,1,1,2,2,2,1,1
60,0,2,2,1,3,2,3,2,3,2,5,2,3,6,4,4,4,7,2,4,3,2,3,3,5,5,2,5,3,5,3,2,5,6,2,3,4,3,2,5,3,2,3,1,1998,1,75,10,0,8,10,3,2,2,1,2,2,2
50,26,1,2,4,1,3,3,5,2,2,2,5,6,6,6,2,6,4,5,3,6,6,4,3,2,7,3,6,1,3,4,3,3,3,3,3,4,3,6,4,4,3,4,2,1998,2,67,0,0,10,50,2,2,2,1,2,1,1
70,3,2,2,2,2,3,3,4,3,4,5,5,5,5,5,3,5,6,5,4,3,3,3,4,4,5,3,4,3,4,3,3,4,4,3,3,3,3,5,3,4,3,3,1,1997,1,63,8,0,2,10,3,3,2,1,2,2,2
81,29,1,1,2,2,2,2,3,3,2,2,3,2,3,3,3,5,5,5,3,3,3,5,3,3,5,3,5,3,2,2,3,2,2,2,3,3,2,5,5,4,4,5,2,1998,2,75,18,0,10,25,2,3,2,1,2,1,2
72,1,2,1,4,2,4,5,4,2,2,2,2,2,2,2,3,5,5,4,5,3,5,5,2,3,5,3,3,4,3,2,3,3,5,5,2,2,5,3,3,2,3,3,2,1998,2,50,0,8,8,5,2,1,2,2,2,1,1
0,0,2,1,2,3,3,3,3,5,5,5,2,2,2,1,2,3,3,3,5,6,2,2,1,6,3,6,2,2,3,6,2,2,2,2,2,5,2,5,2,2,6,6,1,1997,2,91,12,0,8,16,1,1,2,1,1,1,1
79,8,1,1,2,1,3,5,3,2,2,1,2,5,3,2,2,6,2,6,2,2,2,1,3,2,6,1,5,2,3,1,3,2,2,3,2,1,3,3,3,1,1,3,1,1992,2,90,24,2,16,14,2,1,1,1,1,2,1
55,91,1,2,4,1,5,5,3,3,2,5,2,2,2,2,5,5,6,3,4,3,3,6,3,5,6,5,6,2,5,5,3,3,4,3,5,6,5,6,4,5,5,6,1,1997,2,76,0,0,10,50,1,2,2,2,2,1,1
70,10,1,1,3,2,1,3,2,2,2,3,5,6,6,3,1,7,2,7,7,6,5,7,5,1,3,2,2,7,4,1,1,1,5,3,3,3,4,1,2,1,1,2,1,1996,2,85,14,0,10,30,3,1,2,2,1,2,1
100,40,1,1,4,3,3,2,3,1,1,1,2,3,2,2,2,6,2,6,5,5,5,5,3,5,7,3,7,1,2,6,2,3,2,2,1,5,2,2,5,1,2,2,2,1996,2,70,0,0,18,20,2,1,2,2,2,2,1
14,71,2,1,3,1,3,3,3,2,2,1,2,2,2,5,3,6,6,2,3,4,6,5,4,2,6,6,6,2,2,2,2,2,3,3,4,4,4,3,3,3,4,4,1,1997,1,70,0,0,24,24,3,1,2,2,2,1,2
72,60,1,1,3,1,2,3,2,2,3,3,5,3,3,3,3,6,2,6,4,3,4,3,4,5,6,4,4,3,1,4,3,2,3,3,2,3,3,6,2,3,2,3,1,1998,1,71,12,0,12,10,3,1,2,2,2,2,2
40,40,2,1,3,1,5,5,5,5,3,2,2,2,2,2,2,5,2,5,2,2,2,2,2,6,6,6,6,2,6,6,6,6,2,2,2,2,2,6,2,2,6,6,1,1996,1,70,16,0,12,12,1,1,1,1,2,2,2
85,5,1,2,3,3,2,2,4,2,2,4,1,2,1,1,3,4,5,5,5,5,3,6,3,3,3,4,2,5,4,2,3,2,3,3,2,2,3,6,2,6,3,6,2,1994,2,90,0,3,15,25,2,1,1,2,2,2,1
85,1,2,2,4,3,3,4,3,2,2,3,2,1,2,2,3,5,3,5,4,5,3,5,2,2,6,5,6,2,1,2,2,2,3,3,2,4,3,6,4,5,4,5,1,1998,2,86,20,0,10,30,2,1,2,1,2,1,1
70,0,2,1,1,1,3,3,3,4,5,6,4,5,6,4,3,5,3,6,3,5,2,3,5,3,5,4,3,4,5,3,3,2,6,4,2,5,4,6,4,3,3,4,1,1998,2,87,5,20,4,25,2,2,2,2,2,1,1
57,2,1,2,2,2,3,2,4,3,2,5,6,3,6,6,2,6,3,6,5,5,3,5,3,4,6,3,5,3,5,3,2,3,3,3,3,5,3,3,2,2,2,3,2,1997,2,41,0,8,20,25,2,1,2,1,2,1,1
